critic,audience,criticNum,audienceNum,date,film
41%,83%,308,"24,706",2019-07-08,Godzilla: King of the Monsters
41%,83%,308,"24,706",2019-07-09,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-10,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-11,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-12,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-13,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-14,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-15,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-16,Godzilla: King of the Monsters
41%,83%,310,"24,850",2019-07-17,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-18,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-19,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-20,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-21,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-22,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-23,Godzilla: King of the Monsters
41%,83%,311,"25,080",2019-07-24,Godzilla: King of the Monsters
41%,83%,311,"25,087",2019-07-25,Godzilla: King of the Monsters
41%,83%,311,"25,092",2019-07-26,Godzilla: King of the Monsters
41%,83%,311,"25,103",2019-07-27,Godzilla: King of the Monsters
41%,83%,311,"25,103",2019-07-28,Godzilla: King of the Monsters
41%,83%,311,"25,103",2019-07-29,Godzilla: King of the Monsters
41%,83%,311,"25,133",2019-07-30,Godzilla: King of the Monsters
41%,83%,311,"25,133",2019-07-31,Godzilla: King of the Monsters
41%,83%,311,"25,134",2019-08-01,Godzilla: King of the Monsters
41%,83%,311,"25,138",2019-08-02,Godzilla: King of the Monsters
41%,83%,311,"25,141",2019-08-03,Godzilla: King of the Monsters
41%,83%,313,"25,147",2019-08-05,Godzilla: King of the Monsters
41%,83%,313,"25,153",2019-08-06,Godzilla: King of the Monsters
41%,83%,313,"25,155",2019-08-07,Godzilla: King of the Monsters
41%,83%,314,"25,157",2019-08-08,Godzilla: King of the Monsters
41%,83%,314,"25,157",2019-08-09,Godzilla: King of the Monsters
41%,83%,314,"25,158",2019-08-10,Godzilla: King of the Monsters
41%,83%,314,"25,158",2019-08-11,Godzilla: King of the Monsters
41%,83%,314,"25,158",2019-08-12,Godzilla: King of the Monsters
41%,83%,315,"25,164",2019-08-13,Godzilla: King of the Monsters
41%,83%,315,"25,164",2019-08-14,Godzilla: King of the Monsters
41%,83%,315,"25,171",2019-08-16,Godzilla: King of the Monsters
41%,83%,315,"25,171",2019-08-17,Godzilla: King of the Monsters
41%,83%,315,"25,172",2019-08-18,Godzilla: King of the Monsters
41%,83%,315,"25,173",2019-08-19,Godzilla: King of the Monsters
41%,83%,315,"25,176",2019-08-20,Godzilla: King of the Monsters
41%,83%,315,"25,177",2019-08-21,Godzilla: King of the Monsters
41%,83%,315,"25,177",2019-08-22,Godzilla: King of the Monsters
41%,83%,315,"25,177",2019-08-23,Godzilla: King of the Monsters
41%,83%,315,"25,177",2019-08-24,Godzilla: King of the Monsters
41%,83%,315,"25,179",2019-08-25,Godzilla: King of the Monsters
41%,83%,316,"25,180",2019-08-26,Godzilla: King of the Monsters
41%,83%,318,"25,181",2019-08-27,Godzilla: King of the Monsters
41%,83%,319,"25,181",2019-08-28,Godzilla: King of the Monsters
41%,83%,319,"25,182",2019-08-29,Godzilla: King of the Monsters
41%,83%,319,"25,182",2019-08-30,Godzilla: King of the Monsters
41%,83%,319,"25,183",2019-08-31,Godzilla: King of the Monsters
41%,83%,320,"25,185",2019-09-01,Godzilla: King of the Monsters
41%,83%,320,"25,185",2019-09-02,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-03,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-04,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-05,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-06,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-07,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-08,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-09,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-10,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-11,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-12,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-13,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-14,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-15,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-16,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-17,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-18,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-19,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-20,Godzilla: King of the Monsters
41%,83%,320,"25,186",2019-09-21,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-22,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-23,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-24,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-25,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-26,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-27,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-28,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-29,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-09-30,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-01,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-02,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-03,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-04,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-05,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-06,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-07,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-08,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-09,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-10,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-11,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-12,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-13,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-14,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-15,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-16,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-17,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-18,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-19,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-20,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-21,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-22,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-23,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-24,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-25,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-26,Godzilla: King of the Monsters
41%,83%,323,"25,188",2019-10-27,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-10-28,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-10-29,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-10-30,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-10-31,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-01,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-02,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-03,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-04,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-05,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-06,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-07,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-08,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-09,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-11,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-12,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-13,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-14,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-15,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-16,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-17,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-18,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-19,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-20,Godzilla: King of the Monsters
41%,83%,324,"25,197",2019-11-21,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-23,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-24,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-25,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-26,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-27,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-28,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-29,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-11-30,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-01,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-02,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-03,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-04,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-05,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-06,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-07,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-08,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-09,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-10,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-11,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-12,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-13,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-14,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-15,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-16,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-17,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-18,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-19,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-21,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-22,Godzilla: King of the Monsters
41%,83%,326,"25,197",2019-12-23,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-24,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-25,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-26,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-27,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-28,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-29,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-30,Godzilla: King of the Monsters
42%,83%,331,"25,203",2019-12-31,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-01,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-02,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-03,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-04,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-05,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-06,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-07,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-08,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-09,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-10,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-11,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-12,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-13,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-14,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-15,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-16,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-17,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-18,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-19,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-20,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-21,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-22,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-23,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-24,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-25,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-26,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-27,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-28,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-29,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-30,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-01-31,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-01,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-02,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-03,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-04,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-05,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-06,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-07,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-08,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-09,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-10,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-11,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-12,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-13,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-14,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-15,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-16,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-17,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-18,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-19,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-20,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-21,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-22,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-23,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-25,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-26,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-27,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-28,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-02-29,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-01,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-02,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-03,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-04,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-05,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-06,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-07,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-08,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-09,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-10,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-11,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-12,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-13,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-14,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-15,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-16,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-17,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-18,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-19,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-20,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-21,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-22,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-23,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-24,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-25,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-26,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-27,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-28,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-29,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-30,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-03-31,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-01,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-02,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-03,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-04,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-05,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-06,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-07,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-08,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-09,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-10,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-11,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-12,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-13,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-14,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-15,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-16,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-17,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-18,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-19,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-20,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-21,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-22,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-23,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-24,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-25,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-26,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-27,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-28,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-29,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-04-30,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-01,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-02,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-03,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-04,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-05,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-06,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-07,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-08,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-09,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-10,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-11,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-12,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-13,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-14,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-15,Godzilla: King of the Monsters
42%,83%,331,"25,203",2020-05-16,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-17,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-18,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-19,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-20,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-21,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-22,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-23,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-24,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-25,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-26,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-27,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-28,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-29,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-30,Godzilla: King of the Monsters
43%,83%,338,"25,209",2020-05-31,Godzilla: King of the Monsters
