,url,title,faves,comments,views,tags,date,datetime,year,month
919,https://www.deviantart.com/shenaniganza/art/COMMISSION-Rouge-and-Madonna-698562984,COMMISSION: Rouge and Madonna,738,18,4000,"['bat', 'cat', 'catgirl', 'commission', 'fan', 'fan_art', 'fanart', 'girl', 'hedgehog', 'madonna', 'mania', 'reward', 'rouge', 'rouge_the_bat', 'rougethebat', 'sega', 'sonic', 'sonic_the_hedgehog', 'sonicthehedgehog', 'videogames', 'cat_girl', 'sonicmania', 'patreon', 'art', 'patreonreward', 'patreon_reward', 'sonic_mania']","Aug 13, 2017",2017-08-13,2017,8
920,https://www.deviantart.com/sheylog/art/Sonic-838492408,Sonic,1000,53,6000,"['sonic', 'sonicmovie', 'sonicthehedgehog']","Apr 19, 2020",2020-04-19,2020,4
921,https://www.deviantart.com/sheylog/art/Sonic-Skyline-582042746,Sonic Skyline,633,64,5000,"['sonicskyline', 'sonicthehedgehog', 'clipstudiopaint', 'clipstudiopaintpro']","Jan 3, 2016",2016-01-03,2016,1
922,https://www.deviantart.com/shira-hedgie/art/04-575482758,04,1000,52,16000,"['amy', 'sega', 'sonic']","Dec 1, 2015",2015-12-01,2015,12
923,https://www.deviantart.com/shira-hedgie/art/10-thank-you-760525228,10# thank you !,1000,57,10000,"['amy', 'sega', 'sonic']","Aug 21, 2018",2018-08-21,2018,8
924,https://www.deviantart.com/shira-hedgie/art/Blue-Serenity-652706404,Blue Serenity,2000,134,15000,"['super', 'sega', 'sky', 'sonic', 'space']","Dec 22, 2016",2016-12-22,2016,12
925,https://www.deviantart.com/shira-hedgie/art/Fire-Sonic-SMBZ-823544182,Fire Sonic - SMBZ,1000,47,4000,"['sonic', 'smbz']","Dec 15, 2019",2019-12-15,2019,12
926,https://www.deviantart.com/shira-hedgie/art/Gotta-go-Trace-613243847,Gotta go Trace !,1000,77,11000,"['overwatch', 'sonic', 'tracer', 'segasonicteam']","Jun 4, 2016",2016-06-04,2016,6
927,https://www.deviantart.com/shira-hedgie/art/RDS-sonic-2-549380882,RDS sonic 2,698,14,6000,['sonic'],"Jul 28, 2015",2015-07-28,2015,7
928,https://www.deviantart.com/shira-hedgie/art/Sonamy-Comic-Parenting-for-a-day-646538513,Sonamy Comic - Parenting for a day,2000,325,61000,"['amy', 'chao', 'comic', 'sa2b', 'sonamy', 'sonic']","Nov 18, 2016",2016-11-18,2016,11
929,https://www.deviantart.com/shira-hedgie/art/Sonamy-Thankfully-you-re-here-601019484,Sonamy - Thankfully you're here,2000,96,20000,"['amy', 'sega', 'sonamy', 'sonic']","Apr 4, 2016",2016-04-04,2016,4
930,https://www.deviantart.com/shira-hedgie/art/Sonic-Forces-Reveal-Trailer-painting-768184230,Sonic Forces Reveal Trailer painting,1000,70,9000,['sonicthehedgehog'],"Oct 13, 2018",2018-10-13,2018,10
931,https://www.deviantart.com/shira-hedgie/art/Sonic-Speed-520137477,Sonic Speed,1000,25,6000,['sonic'],"Mar 14, 2015",2015-03-14,2015,3
932,https://www.deviantart.com/shira-hedgie/art/Sonic-Team-5years-later-204477088,- Sonic Team - 5years later,1000,250,33000,[],"Apr 11, 2011",2011-04-11,2011,4
933,https://www.deviantart.com/shira-hedgie/art/Sonic-and-Amy-sketches-818535693,Sonic and Amy sketches,1000,37,8000,"['amy', 'sonic']","Oct 30, 2019",2019-10-30,2019,10
934,https://www.deviantart.com/shira-hedgie/art/Sonic-sketches-783749900,Sonic sketches,2000,47,8000,['sonicthehedgehog'],"Feb 1, 2019",2019-02-01,2019,2
935,https://www.deviantart.com/shira-hedgie/art/Sonic-x-Ratchet-and-Clank-x-Crash-Let-s-DANCE-709247379,Sonic x Ratchet and Clank x Crash - Let`s DANCE,2000,132,15000,"['sonic', 'crashbandicoot', 'ratchetandclank']","Oct 11, 2017",2017-10-11,2017,10
936,https://www.deviantart.com/shira-hedgie/art/Super-Sonic-studies-572734754,Super Sonic studies,1000,66,14000,"['sega', 'sonic', 'super']","Nov 19, 2015",2015-11-19,2015,11
937,https://www.deviantart.com/shira-hedgie/art/WALLPAPER-The-no-desire-at-all-574216393,WALLPAPER : The no desire at all,1000,36,10000,"['fleetway', 'sega', 'sonic']","Nov 24, 2015",2015-11-24,2015,11
938,https://www.deviantart.com/shira-hedgie/art/blue-poses-560514481,blue poses,1000,29,9000,['sonic'],"Sep 15, 2015",2015-09-15,2015,9
939,https://www.deviantart.com/shira-hedgie/art/headphones-to-the-core-590282940,headphones to the core,2000,90,16000,['sonic'],"Feb 12, 2016",2016-02-12,2016,2
940,https://www.deviantart.com/shira-hedgie/art/sonic-CD-sketches-526545555,sonic CD sketches,1000,49,19000,['sonic'],"Apr 12, 2015",2015-04-12,2015,4
941,https://www.deviantart.com/shockrabbit/art/Sonic-Mania-Pretty-Much-Rules-790689760,Sonic Mania Pretty Much Rules,604,22,4000,"['sonic', 'sonicthehedgehog', 'sonicmania', 'sonicmaniaplus', 'sonicmaniaadventures']","Mar 22, 2019",2019-03-22,2019,3
942,https://www.deviantart.com/shoppaaaa/art/Sonic-Unleashed-Ending-197404452,Sonic Unleashed Ending,1000,187,29000,[],"Feb 14, 2011",2011-02-14,2011,2
943,https://www.deviantart.com/shoppaaaa/art/Sonic-and-klonoa-286523694,Sonic and klonoa,1000,129,16000,[],"Feb 22, 2012",2012-02-22,2012,2
944,https://www.deviantart.com/shoppaaaa/art/Sonic-figure-ver-SA2-shoes-295284831,Sonic figure ver.SA2 shoes,724,93,15000,[],"Apr 10, 2012",2012-04-10,2012,4
945,https://www.deviantart.com/shoppaaaa/art/Sonic-s-socks-288748037,Sonic's socks,1000,217,42000,[],"Mar 5, 2012",2012-03-05,2012,3
946,https://www.deviantart.com/shoppaaaa/art/sonic-85892988,sonic,1000,168,39000,[],"May 17, 2008",2008-05-17,2008,5
947,https://www.deviantart.com/shoppaaaa/art/sonic-and-chao-338411475,sonic and chao,1000,66,12000,[],"Nov 18, 2012",2012-11-18,2012,11
948,https://www.deviantart.com/shoppaaaa/art/sonic-and-werehog-wallpaper-153700086,sonic and werehog wallpaper,2000,217,59000,[],"Feb 11, 2010",2010-02-11,2010,2
949,https://www.deviantart.com/shoppaaaa/art/sonic-colors-168577312,sonic colors,3000,419,53000,[],"Jun 22, 2010",2010-06-22,2010,6
950,https://www.deviantart.com/shoppaaaa/art/sonic-colors-2-174472821,sonic colors 2,764,50,16000,[],"Aug 8, 2010",2010-08-08,2010,8
951,https://www.deviantart.com/shoppaaaa/art/sonic-figure-162146004,sonic figure,691,173,24000,[],"Apr 27, 2010",2010-04-27,2010,4
952,https://www.deviantart.com/shoppaaaa/art/sonic-in-megalo-station-83109115,sonic in megalo station,1000,127,19000,[],"Apr 17, 2008",2008-04-17,2008,4
953,https://www.deviantart.com/shoppaaaa/art/sonic-in-the-bottle-154929871,sonic in the bottle,3000,568,57000,[],"Feb 21, 2010",2010-02-21,2010,2
954,https://www.deviantart.com/siga4bdn/art/Sonic-and-knuckles-Chaos-Chamber-577001625,Sonic and knuckles Chaos Chamber,540,21,5000,"['sonic', 'chaosemerald', 'hedgehog', 'knuckles', 'knucklestheechidna', 'sonicthehedgehog', 'tails', 'tailsmilesprower', 'segasonicteam']","Dec 9, 2015",2015-12-09,2015,12
955,https://www.deviantart.com/sigacomer/art/Sonic-Tokyo-Nights-79443174,Sonic Tokyo Nights,655,237,15000,[],"Mar 8, 2008",2008-03-08,2008,3
956,https://www.deviantart.com/skeleion/art/Catch-Ya-Later-764410126,Catch Ya Later!,721,24,3000,"['sonic', 'blueblur', 'sonic_the_hedgehog', 'sonicthehedgehog']","Sep 17, 2018",2018-09-17,2018,9
957,https://www.deviantart.com/skeleion/art/Sonic-doodles-2-789407777,Sonic doodles 2,1000,46,5000,"['sonic_the_hedgehog', 'sonicthehedgehog', 'sonicthehedgehogfanart']","Mar 13, 2019",2019-03-13,2019,3
958,https://www.deviantart.com/sketchbravo/art/Sonic-and-Shadow-7628676,Sonic and Shadow,2000,164,45000,[],"May 28, 2004",2004-05-28,2004,5
959,https://www.deviantart.com/sky-yoshi/art/Sonic-Chibi-Bases-139326168,Sonic Chibi Bases,694,174,34000,[],"Oct 5, 2009",2009-10-05,2009,10
960,https://www.deviantart.com/sky-yoshi/art/Sonic-X-Bases-253285922,.:Sonic X Bases:.,698,142,24000,[],"Aug 16, 2011",2011-08-16,2011,8
961,https://www.deviantart.com/skyshek/art/Sonic-OC-Disolia-and-Blaze-519474304,Sonic OC Disolia and  Blaze,517,33,6000,"['blaze', 'blazethecat', 'human', 'oc', 'sonic']","Mar 11, 2015",2015-03-11,2015,3
962,https://www.deviantart.com/skyshek/art/Sonic-OC-Venus-and-Silver-517773464,Sonic OC Venus and Silver,436,31,6000,"['hedgehog', 'oc', 'silver', 'sonic']","Mar 3, 2015",2015-03-03,2015,3
963,https://www.deviantart.com/smashtoons/art/Sonic-3-and-Knuckles-181588352,Sonic 3 and Knuckles,982,88,13000,[],"Oct 5, 2010",2010-10-05,2010,10
964,https://www.deviantart.com/smilesfps/art/Sonic-Boom-443991126,Sonic Boom,1000,215,27000,[],"Mar 31, 2014",2014-03-31,2014,3
965,https://www.deviantart.com/smudgeandfrank/art/Shadow-the-Hedgehog-SPEEDPAINT-641566438,Shadow the Hedgehog (SPEEDPAINT),724,48,5000,"['sonic', 'fanart', 'fanartdigital', 'shadow', 'shadowthehedgehog', 'soniccharacters', 'sonicthehedgehog', 'speedpaint', 'speedpainting', 'speedpaintshadow']","Oct 22, 2016",2016-10-22,2016,10
966,https://www.deviantart.com/smudgeandfrank/art/Sonic-the-Hedgehog-Chalk-Fest-2017-Plan-684173570,Sonic the Hedgehog Chalk Fest 2017 Plan,525,30,3000,"['sonic', 'denverchalkfestival', 'digitalart', 'sonicthehedgehog', 'chalkfestival', 'smudgeandfrank']","Jun 3, 2017",2017-06-03,2017,6
967,https://www.deviantart.com/soerw/art/Sonic-120330750,Sonic,4000,855,60000,[],"Apr 24, 2009",2009-04-24,2009,4
968,https://www.deviantart.com/sonic-club/art/Sonic-Club-Christmas-Contest-3687320,:Sonic Club Christmas Contest:,676,145,33000,[],"Nov 3, 2003",2003-11-03,2003,11
969,https://www.deviantart.com/sonic75619/art/Sonic-and-Shadow-341149725,Sonic and Shadow,581,33,5000,[],"Dec 4, 2012",2012-12-04,2012,12
970,https://www.deviantart.com/sonicff/art/Sonic-s-18th-Birthday-126880353,Sonic's 18th Birthday,1000,467,62000,[],"Jun 22, 2009",2009-06-22,2009,6
971,https://www.deviantart.com/sonicff/art/Sonic-s-Coolness-131571539,Sonic's Coolness,3000,1000,95000,[],"Jul 31, 2009",2009-07-31,2009,7
972,https://www.deviantart.com/sonicinterface/art/Sonic-and-Mario-Stamp-111689705,Sonic and Mario Stamp,1000,524,15000,[],"Feb 3, 2009",2009-02-03,2009,2
973,https://www.deviantart.com/sonicmaster23/art/Sonic-Charries-and-Clothes-39188795,Sonic Charries and Clothes,2000,978,99000,[],"Sep 3, 2006",2006-09-03,2006,9
974,https://www.deviantart.com/sonicmaster23/art/Sonic-s-Super-Forms-53486957,Sonic's Super Forms,2000,787,73000,[],"Apr 18, 2007",2007-04-18,2007,4
975,https://www.deviantart.com/soniconbox/art/Sonic-Forces-Infinite-Hud-Vector-Icon-689371159,"Sonic Forces: Infinite Hud,Vector Icon!",286,3,4000,"['3d', 'created', 'drawed', 'forces', 'generations', 'hud', 'icon', 'psd', 'render', 'sega', 'sonic', 'vector', 'art']","Jun 29, 2017",2017-06-29,2017,6
976,https://www.deviantart.com/soniconbox/art/Sonic-Movie-Sonic-Electric-Form-830347753,Sonic Movie - Sonic Electric Form,621,33,7000,"['2d', '3d', 'charge', 'electric', 'fightinggame', 'finalfantasy', 'finalfight', 'fluffly', 'fur', 'hedgehog', 'milestailsprower', 'movie', 'movieposter', 'robotnik', 'sega', 'sonic_the_hedgehog', 'sonicmovie', 'sonicthehedgehog', 'super', 'supersonic', 'tails', 'artworkdigital', 'moviesonic', 'sonicmovie2020', 'moviesupersonic', 'electricsonic']","Feb 13, 2020",2020-02-13,2020,2
977,https://www.deviantart.com/soniconbox/art/Sonic-Movie-Tails-with-Radar-830939679,Sonic Movie - Tails with Radar,547,68,10000,"['movietails', '2d', '3d', 'charge', 'electric', 'fightinggame', 'finalfantasy', 'finalfight', 'fluffly', 'hedgehog', 'milestailsprower', 'model', 'movie', 'movieposter', 'radar', 'robotnik', 'sega', 'sonic_the_hedgehog', 'sonicmovie', 'sonicthehedgehog', 'sprite', 'super', 'tails', 'fluffytails', 'artworkdigital', 'tailsmovie', 'moviesonic', 'sonicmovie2020', 'moviesupersonic', 'electricsonic']","Feb 18, 2020",2020-02-18,2020,2
978,https://www.deviantart.com/sonicrocksmysocks/art/Sonic-Poster-522852142,Sonic Poster,969,33,5000,"['hedgehog', 'sonic', 'sonicrocksmysocks']","Mar 27, 2015",2015-03-27,2015,3
979,https://www.deviantart.com/sonicrocksmysocks/art/Sonic-the-Awesome-67736358,Sonic the Awesome,3000,466,38000,[],"Oct 20, 2007",2007-10-20,2007,10
980,https://www.deviantart.com/sonicschilidog/art/Sonic-Fan-Character-Doll-Maker-178459528,Sonic Fan Character Doll-Maker,4000,2000,795000,[],"Sep 7, 2010",2010-09-07,2010,9
981,https://www.deviantart.com/sonicspeedz/art/Sonic-AU-Pilot-733849413,Sonic - AU Pilot,335,20,2000,"['sonic', 'modernsonic', 'bluehedgehog', 'gamefanart', 'segasonic', 'sonicfanart', 'sonicteam', 'sonicthehedgehog', 'sonicfanfic', 'sonicfanfiction', 'sonicau']","Mar 4, 2018",2018-03-04,2018,3
982,https://www.deviantart.com/sonicspeedz/art/Sonic-Movie-756408877,Sonic Movie,450,52,2000,"['jamesmarsden', 'sonic', 'sonicmovie', 'sonicteam', 'sonicthehedgehog', 'modernsonic', 'tomthecop', 'sonicmovie2019', 'tomwachowski']","Jul 26, 2018",2018-07-26,2018,7
983,https://www.deviantart.com/sonicspeedz/art/Sonic-Synergy-678693467,Sonic Synergy,829,80,5000,"['bluesonic', 'game', 'sonicsynergy', 'boomsonic', 'cartoon', 'sonic', 'sonicboom', 'sonicthehedgehog', 'videogame', 'modernsonic', 'firealpaca', 'firealpacaart']","May 4, 2017",2017-05-04,2017,5
984,https://www.deviantart.com/sonicspeedz/art/Sonic-and-James-Marsden-756997135,Sonic and James Marsden,412,31,2000,"['jamesmarsden', 'sega', 'sonic', 'sonicfanart', 'sonicmovie', 'sonicteam', 'sonicthehedgehog', 'tomthecop', 'sonicmovie2019', 'tomwachowski']","Jul 30, 2018",2018-07-30,2018,7
985,https://www.deviantart.com/sonicspeedz/art/Sonic-movie-795990666,Sonic movie,1000,144,12000,"['hedgehog', 'sonic', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'gottagofast', 'trytokeepup']","May 1, 2019",2019-05-01,2019,5
986,https://www.deviantart.com/sonicspeedz/art/Sonic-movie-characters-758787299,Sonic movie characters,482,58,7000,"['jamesmarsden', 'jimcarrey', 'sonic', 'benschwartz', 'tikasumpter', 'tomthecop', 'nenmorales', 'dreggman', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'sonicmovie2019', 'tomwachowski']","Aug 10, 2018",2018-08-10,2018,8
987,https://www.deviantart.com/sonictheedgehog/art/Sonic-Cat-OC-686290631,Sonic Cat OC,406,41,5000,"['cat', 'channel', 'character', 'fan', 'fc', 'feline', 'hedgehog', 'oc', 'official', 'original', 'sonic']","Jun 19, 2017",2017-06-19,2017,6
988,https://www.deviantart.com/sonictheedgehog/art/Sonic-Concept-Riders-745069705,Sonic Concept Riders,423,17,2000,"['amyrose', 'sonic', 'sonicthehedgehog', 'sonicx', 'tails', 'tailsthefox', 'milestailsprower', 'sonicriders']","May 15, 2018",2018-05-15,2018,5
989,https://www.deviantart.com/sonictheedgehog/art/Sonic-Grind-Through-City-Escape-684356314,Sonic Grind... Through City Escape!,597,54,5000,"['adventure', 'city', 'escape', 'grind', 'hedgehog', 'rail', 'sonic', '2']","Jun 3, 2017",2017-06-03,2017,6
990,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-Boom-Sonic-And-Tails-Wallpaper-484741503,Sonic Boom - Sonic And Tails - Wallpaper,918,41,16000,"['boom', 'crystal', 'eggman', 'knuckles', 'marine', 'shadow', 'sonic', 'sticks', 'tails']","Sep 26, 2014",2014-09-26,2014,9
991,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-Lost-World-Wallpaper-Sonic-377875558,Sonic Lost World Wallpaper - Sonic,904,61,17000,[],"Jun 14, 2013",2013-06-14,2013,6
992,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-Shadow-And-Silver-Wallpaper-347581679,"Sonic,Shadow And Silver Wallpaper",907,30,36000,[],"Jan 9, 2013",2013-01-09,2013,1
993,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-The-Hedgehog-And-Friends-Wallpaper-357903409,Sonic The Hedgehog And Friends Wallpaper,1000,85,38000,[],"Mar 5, 2013",2013-03-05,2013,3
994,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-The-Hedgehog-And-Friends-Wallpaper-414982407,Sonic The Hedgehog And Friends Wallpaper,834,37,18000,[],"Nov 21, 2013",2013-11-21,2013,11
995,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-The-Hedgehog-Snowboarding-Wallpaper-360257664,Sonic The Hedgehog Snowboarding Wallpaper,1000,51,20000,[],"Mar 18, 2013",2013-03-18,2013,3
996,https://www.deviantart.com/sonicthehedgehogbg/art/Sonic-and-Shadow-Wallpaper-430833139,Sonic and Shadow Wallpaper,320,19,11000,[],"Jan 31, 2014",2014-01-31,2014,1
997,https://www.deviantart.com/sonicwind-01/art/Sonic-Boom-Sonic-432346894,Sonic Boom: Sonic,871,186,10000,[],"Feb 7, 2014",2014-02-07,2014,2
998,https://www.deviantart.com/sonicwind-01/art/Sonic-Boom-Tails-433005925,Sonic Boom: Tails,508,67,6000,[],"Feb 9, 2014",2014-02-09,2014,2
999,https://www.deviantart.com/spacecoloniie/art/Na-vi-Sonic-489014238,Na'vi Sonic,1000,84,10000,"['avatar', 'navi', 'sonic', 'sonic_the_hedgehog', 'sonicthehedgehog', 'jamescameronavatar', 'chillisart']","Oct 17, 2014",2014-10-17,2014,10
1000,https://www.deviantart.com/speedyalchemist/art/Sonic-is-Awesome-Stamp-129684129,Sonic is Awesome Stamp,802,81,6000,[],"Jul 16, 2009",2009-07-16,2009,7
1001,https://www.deviantart.com/spiralcris/art/SONIC-MOVE-557914581,SONIC MOVE,491,29,2000,"['action', 'blue', 'blur', 'characterdesign', 'hedgehog', 'sega', 'sonic', 'sonicthehedgehog', 'videogames', 'spiralcris', 'move']","Sep 3, 2015",2015-09-03,2015,9
1002,https://www.deviantart.com/spiralcris/art/Sonic-the-Thing-776601521,Sonic the Thing,362,57,3000,"['blue', 'sonic', 'characterdesign', 'movie', 'redesign', 'rings', 'shoes', 'sneakers', 'sonicmovie', 'sonicthehedgehog', 'thing', 'paramountpictures', 'spiralcris', 'sonicmovie2019']","Dec 14, 2018",2018-12-14,2018,12
1003,https://www.deviantart.com/squigglydigg/art/Sonic-Movie-Redesign-2-Electric-Boogaloo-797145291,Sonic Movie Redesign #2 (Electric Boogaloo),471,31,2000,"['sonic', 'sonicmovie', 'sonic_the_hedgehog', 'sonicthehedgehog', 'sonic2019', 'sonicmovie2019', 'trytokeepup', 'sonic2019movie']","May 10, 2019",2019-05-10,2019,5
1004,https://www.deviantart.com/squigglydigg/art/Sonic-Redesign-796195008,Sonic Redesign,501,36,4000,"['sonic', 'sonicmovie', 'sonicthehedgehog', 'sonicredesign', 'sonic_redesign', 'sonic2019', 'sonicmovie2019', 'sonic2019movie']","May 3, 2019",2019-05-03,2019,5
1005,https://www.deviantart.com/ss2sonic/art/Sonic-2016-581780929,Sonic 2016,599,27,5000,"['2016', 'sega', 'sonic', 'sonicteam', 'sonicthehedgehog']","Jan 2, 2016",2016-01-02,2016,1
1006,https://www.deviantart.com/ss2sonic/art/Sonic-2019-784858584,Sonic 2019,959,34,3000,"['sega', 'sonic', 'sonic_the_hedgehog', 'sonicteam', 'sonicthehedgehog', 'segasonicteam']","Feb 9, 2019",2019-02-09,2019,2
1007,https://www.deviantart.com/ss2sonic/art/Sonic-207114892,Sonic,1000,58,16000,[],"May 1, 2011",2011-05-01,2011,5
1008,https://www.deviantart.com/ss2sonic/art/Sonic-20th-206107765,Sonic 20th,2000,222,30000,[],"Apr 23, 2011",2011-04-23,2011,4
1009,https://www.deviantart.com/ss2sonic/art/Sonic-21st-310336204,Sonic 21st,2000,208,25000,[],"Jun 24, 2012",2012-06-24,2012,6
1010,https://www.deviantart.com/ss2sonic/art/Sonic-24th-541657351,Sonic 24th,2000,113,13000,"['sega', 'sonic', 'sonicteam', 'sonic_the_hedgehog', 'sonicthehedgehog']","Jun 23, 2015",2015-06-23,2015,6
1011,https://www.deviantart.com/ss2sonic/art/Sonic-25th-617281277,Sonic 25th,1000,32,5000,"['sonic', 'tails', 'milestailsprower', 'sonicthehedgehog', 'sonic25th', 'sonics25thanniversary', 'sonic25thbirthday']","Jun 24, 2016",2016-06-24,2016,6
1012,https://www.deviantart.com/ss2sonic/art/Sonic-26th-689366641,Sonic 26th,663,21,3000,"['sonic', 'sonic_the_hedgehog', 'sonicthehedgehog', 'sonic26thanniversary']","Jun 29, 2017",2017-06-29,2017,6
1013,https://www.deviantart.com/ss2sonic/art/Sonic-429502300,Sonic,2000,104,18000,[],"Jan 25, 2014",2014-01-25,2014,1
1014,https://www.deviantart.com/ss2sonic/art/Sonic-632864205,Sonic,1000,41,5000,"['pixel', 'sonic', 'sprite', 'pixelart', 'sonic_the_hedgehog', 'sonicthehedgehog']","Sep 6, 2016",2016-09-06,2016,9
1015,https://www.deviantart.com/ss2sonic/art/Sonic-Jojo-Style-403238049,Sonic Jojo Style,996,84,16000,[],"Sep 27, 2013",2013-09-27,2013,9
1016,https://www.deviantart.com/ss2sonic/art/Sonic-Kindgom-Hearts-Style-376230769,Sonic Kindgom Hearts Style,1000,111,13000,[],"Jun 6, 2013",2013-06-06,2013,6
1017,https://www.deviantart.com/ss2sonic/art/Sonic-Mania-698885101,Sonic Mania,1000,41,7000,"['knuckles', 'sonic', 'tails', 'knuckles_the_echidna', 'knucklestheechidna', 'milestailsprower', 'sonicthehedgehog', 'tailsmilesprower', 'sonicmania']","Aug 15, 2017",2017-08-15,2017,8
1018,https://www.deviantart.com/ss2sonic/art/Sonic-and-Greninja-450132051,.:Sonic and Greninja:.,1000,143,24000,[],"Apr 26, 2014",2014-04-26,2014,4
1019,https://www.deviantart.com/ss2sonic/art/Sonic-and-Krystal-321282798,Sonic and Krystal,4000,1000,98000,[],"Aug 15, 2012",2012-08-15,2012,8
1020,https://www.deviantart.com/ss2sonic/art/Sonic-and-Lyric-472523486,Sonic and Lyric,1000,123,18000,[],"Aug 2, 2014",2014-08-02,2014,8
1021,https://www.deviantart.com/ss2sonic/art/Sonic-and-Mabel-252404239,Sonic and Mabel,2000,433,40000,[],"Aug 12, 2011",2011-08-12,2011,8
1022,https://www.deviantart.com/ss2sonic/art/Sonic-and-Mabel-733947980,Sonic and Mabel,1000,61,8000,"['mabel', 'sonic', 'mabel_able', 'animalcrossing', 'sonicthehedgehog']","Mar 5, 2018",2018-03-05,2018,3
1023,https://www.deviantart.com/ss2sonic/art/Sonic-and-Spike-284196039,Sonic and Spike,1000,154,20000,[],"Feb 10, 2012",2012-02-10,2012,2
1024,https://www.deviantart.com/ss2sonic/art/Sonic-doodle-750771584,Sonic doodle,614,21,2000,"['sonic', 'sonicthehedgehog']","Jun 21, 2018",2018-06-21,2018,6
1025,https://www.deviantart.com/ss2sonic/art/Sonic-in-Ponyville-Colored-202234935,Sonic in Ponyville -Colored-,2000,651,109000,[],"Mar 25, 2011",2011-03-25,2011,3
1026,https://www.deviantart.com/ss2sonic/art/Sonic-the-Eagle-and-Amy-the-Swan-560900903,Sonic the Eagle and Amy the Swan,1000,115,11000,"['scienceninjateamgatchaman', 'amyrose', 'gatchaman', 'parody', 'sonicthehedgehog']","Sep 17, 2015",2015-09-17,2015,9
1027,https://www.deviantart.com/ss2sonic/art/Sonic-vs-Rainbow-Dash-372726443,Sonic vs Rainbow Dash...,1000,315,45000,[],"May 20, 2013",2013-05-20,2013,5
1028,https://www.deviantart.com/ssuper-sonic/art/Sonic-298817484,Sonic.,1000,96,10000,[],"Apr 28, 2012",2012-04-28,2012,4
1029,https://www.deviantart.com/stevenraybrown/art/Sonic-and-Tails-409437967,Sonic and Tails,400,32,5000,[],"Oct 25, 2013",2013-10-25,2013,10
1030,https://www.deviantart.com/studiogdm/art/Sonic-Break-Dance-392818126,Sonic Break Dance,447,82,8000,[],"Aug 13, 2013",2013-08-13,2013,8
1031,https://www.deviantart.com/sujinee/art/Sonic-460057296,Sonic,566,15,4000,[],"Jun 11, 2014",2014-06-11,2014,6
1032,https://www.deviantart.com/supacrikeydave/art/Sonic-25th-Anniversary-617209059,Sonic 25th Anniversary,443,17,1000,"['awesome', 'cool', 'eggman', 'fanart', 'sonic', 'doctoreggman', 'sonicthehedgehog', '25thanniversary']","Jun 23, 2016",2016-06-23,2016,6
1033,https://www.deviantart.com/supacrikeydave/art/Sonic-and-Tails-211200117,Sonic and Tails,2000,225,34000,[],"Jun 1, 2011",2011-06-01,2011,6
1034,https://www.deviantart.com/super-amy/art/sonic-and-amy-56532565,sonic and amy,1000,2,29000,[],"May 31, 2007",2007-05-31,2007,5
1035,https://www.deviantart.com/supichu/art/sonic-830719617,sonic!!,1000,47,5000,"['cute', 'kawaii', 'sega', 'sonic', 'videogames', 'nintendo', 'sonicthehedgehog']","Feb 17, 2020",2020-02-17,2020,2
1036,https://www.deviantart.com/supichu/art/sonic-but-animal-crossing-849487297,sonic but animal crossing,649,22,829,"['chibi', 'cute', 'digitalart', 'kawaii', 'nintendo', 'sonic', 'animalcrossingnewhorizons', 'acnh', 'animalcrossing', 'newhorizons', 'sonicthehedgehog']","Jul 21, 2020",2020-07-21,2020,7
1037,https://www.deviantart.com/survivalstep/art/Sonic-but-like-he-s-a-furry-777049586,"Sonic, but like he's a furry.",780,52,4000,"['redesign', 'sonicmovie', 'sonicthemovie', 'moviesonic', 'sonicmovieredesign', 'movie_sonic', 'moviesonicredesign', 'greenhillzone', 'sonic', 'sonic_the_hedgehog', 'sonicfanart', 'sonicthehedgehog', 'green_hill_zone', 'sonicredesign', 'sonic_fanart', 'sonic_redesign', 'sonic_movie', 'sonicmovie2019']","Dec 17, 2018",2018-12-17,2018,12
1038,https://www.deviantart.com/survivalstep/art/The-Sonic-Movie-electricity-thing-is-neat-795911475,The Sonic Movie electricity thing is neat,1000,46,4000,"['electricity', 'sonic', 'sonicmovie', 'moviesonic', 'sonic_the_hedgehog', 'sonicthehedgehog', 'sonicredesign', 'sonic_redesign', 'sonicmovie2019', 'sonicmovieredesign', 'sonic_movie_2019', 'movie_sonic']","May 1, 2019",2019-05-01,2019,5
1039,https://www.deviantart.com/swirlything/art/Sonic-20th-Archetype-228296492,Sonic 20th: Archetype,6000,747,103000,[],"Jul 15, 2011",2011-07-15,2011,7
1040,https://www.deviantart.com/syesye996/art/sonic-401716466,sonic,1000,50,32000,[],"Sep 21, 2013",2013-09-21,2013,9
1041,https://www.deviantart.com/tailsxcosmofans/art/sonic-riders-cosmo-33350646,sonic riders cosmo,2000,457,59000,[],"May 16, 2006",2006-05-16,2006,5
1042,https://www.deviantart.com/takuyarawr/art/Amy-542232693,Amy,469,38,3000,"['amy', 'boom', 'cartoon', 'hedgehog', 'rawr', 'rose', 'sega', 'sonic', 'takuya', 'takuyarawr']","Jun 26, 2015",2015-06-26,2015,6
