Date,Subs,Name,Views
2017-12-29,498,LeafyIsHere,225821
2017-12-30,167,LeafyIsHere,214331
2017-12-31,409,LeafyIsHere,219974
2018-01-01,519,LeafyIsHere,281636
2018-01-02,1131,LeafyIsHere,292112
2018-01-03,670,LeafyIsHere,269531
2018-01-04,685,LeafyIsHere,287007
2018-01-05,512,LeafyIsHere,250732
2018-01-06,806,LeafyIsHere,276935
2018-01-07,601,LeafyIsHere,241338
2018-01-08,738,LeafyIsHere,211199
2018-01-09,498,LeafyIsHere,224771
2018-01-10,-2002,LeafyIsHere,227618
2018-01-11,-259,LeafyIsHere,245517
2018-01-12,997,LeafyIsHere,269987
2018-01-13,789,LeafyIsHere,276209
2018-01-14,451,LeafyIsHere,262127
2018-01-15,876,LeafyIsHere,193822
2018-01-16,880,LeafyIsHere,237298
2018-01-17,1020,LeafyIsHere,224711
2018-01-18,1139,LeafyIsHere,215543
2018-01-19,453,LeafyIsHere,258015
2018-01-20,482,LeafyIsHere,265534
2018-01-21,259,LeafyIsHere,200125
2018-01-22,725,LeafyIsHere,179071
2018-01-23,416,LeafyIsHere,166752
2018-01-24,30,LeafyIsHere,154433
2018-01-25,-204,LeafyIsHere,177413
2018-01-26,-84,LeafyIsHere,202089
2018-01-27,-53,LeafyIsHere,198291
2018-01-28,-171,LeafyIsHere,161606
2018-01-29,-51,LeafyIsHere,141668
2018-01-30,-28,LeafyIsHere,160200
2018-01-31,182,LeafyIsHere,148443
2018-02-01,38,LeafyIsHere,-4976726
2018-02-02,-19,LeafyIsHere,209341
2018-02-03,-406,LeafyIsHere,177568
2018-02-04,-8,LeafyIsHere,155954
2018-02-05,-116,LeafyIsHere,142625
2018-02-06,321,LeafyIsHere,147626
2018-02-07,229,LeafyIsHere,138735
2018-02-08,232,LeafyIsHere,160070
2018-02-09,346,LeafyIsHere,102589
2018-02-10,-924,LeafyIsHere,302305
2018-02-11,439,LeafyIsHere,116319
2018-02-12,281,LeafyIsHere,171172
2018-02-13,142,LeafyIsHere,142738
2018-02-14,285,LeafyIsHere,163259
2018-02-15,233,LeafyIsHere,152789
2018-02-16,306,LeafyIsHere,108896
2018-02-17,-95,LeafyIsHere,272182
2018-02-18,3,LeafyIsHere,192038
2018-02-19,-141,LeafyIsHere,155432
2018-02-20,556,LeafyIsHere,177404
2018-02-21,-903,LeafyIsHere,146070
2018-02-22,525,LeafyIsHere,155883
2018-02-23,-922,LeafyIsHere,196671
2018-02-24,153,LeafyIsHere,193578
2018-02-25,553,LeafyIsHere,173341
2018-02-26,635,LeafyIsHere,179829
2018-02-27,-495,LeafyIsHere,197829
2018-02-28,1437,LeafyIsHere,241463
2018-03-01,-152,LeafyIsHere,268935
2018-03-02,1548,LeafyIsHere,339308
2018-03-03,828,LeafyIsHere,269624
2018-03-04,31,LeafyIsHere,206936
2018-03-05,358,LeafyIsHere,180734
2018-03-06,457,LeafyIsHere,169500
2018-03-07,-258,LeafyIsHere,182105
2018-03-08,434,LeafyIsHere,156147
2018-03-09,91,LeafyIsHere,197660
2018-03-10,692,LeafyIsHere,195754
2018-03-11,-35,LeafyIsHere,174905
2018-03-12,185,LeafyIsHere,171972
2018-03-13,702,LeafyIsHere,167169
2018-03-14,16,LeafyIsHere,154360
2018-03-15,556,LeafyIsHere,162153
2018-03-16,742,LeafyIsHere,198503
2018-03-17,767,LeafyIsHere,220588
2018-03-18,740,LeafyIsHere,174216
2018-03-19,-1794,LeafyIsHere,158048
2018-03-20,249,LeafyIsHere,177449
2018-03-21,288,LeafyIsHere,167404
2018-03-22,319,LeafyIsHere,148448
2018-03-23,238,LeafyIsHere,170400
2018-03-24,389,LeafyIsHere,178197
2018-03-25,132,LeafyIsHere,159373
2018-03-26,559,LeafyIsHere,156382
2018-03-27,123,LeafyIsHere,163325
2018-03-28,690,LeafyIsHere,150967
2018-03-29,292,LeafyIsHere,185599
2018-03-30,-1961,LeafyIsHere,188634
2018-03-31,-1032,LeafyIsHere,190634
2018-04-01,45,LeafyIsHere,195541
2018-04-02,1062,LeafyIsHere,218553
2018-04-03,44,LeafyIsHere,215313
2018-04-04,167,LeafyIsHere,198149
2018-04-05,-17,LeafyIsHere,186530
2018-04-06,271,LeafyIsHere,213066
2018-04-07,-968,LeafyIsHere,215048
2018-04-08,440,LeafyIsHere,185585
2018-04-09,-102,LeafyIsHere,173976
2018-04-10,-223,LeafyIsHere,149869
2018-04-11,-178,LeafyIsHere,-1281828
2018-04-12,469,LeafyIsHere,127131
2018-04-13,-370,LeafyIsHere,155617
2018-04-14,-190,LeafyIsHere,180941
2018-04-15,-353,LeafyIsHere,123589
2018-04-16,-765,LeafyIsHere,146980
2018-04-17,321,LeafyIsHere,121935
2018-04-18,15,LeafyIsHere,125849
2018-04-19,-478,LeafyIsHere,115474
2018-04-20,-431,LeafyIsHere,151382
2018-04-21,-294,LeafyIsHere,163109
2018-04-22,-294,LeafyIsHere,130465
2018-04-23,-24,LeafyIsHere,118421
2018-04-24,-148,LeafyIsHere,159026
2018-04-25,258,LeafyIsHere,132653
2018-04-26,-1989,LeafyIsHere,134030
2018-04-27,-15869,LeafyIsHere,153375
2018-04-28,-1424,LeafyIsHere,164637
2018-04-29,-507,LeafyIsHere,141654
2018-04-30,170,LeafyIsHere,134117
2018-05-01,-426,LeafyIsHere,137644
2018-05-02,-304,LeafyIsHere,130882
2018-05-03,-232,LeafyIsHere,133784
2018-05-04,75,LeafyIsHere,162944
2018-05-05,85,LeafyIsHere,158446
2018-05-06,42,LeafyIsHere,134868
2018-05-07,-656,LeafyIsHere,123439
2018-05-08,-492,LeafyIsHere,121855
2018-05-09,169,LeafyIsHere,128829
2018-05-10,-149,LeafyIsHere,131260
2018-05-11,-763,LeafyIsHere,161162
2018-05-12,-192,LeafyIsHere,165028
2018-05-13,-725,LeafyIsHere,165570
2018-05-14,-619,LeafyIsHere,141646
2018-05-15,-813,LeafyIsHere,135468
2018-05-16,-355,LeafyIsHere,126371
2018-05-17,124,LeafyIsHere,115927
2018-05-18,-139,LeafyIsHere,140575
2018-05-19,-546,LeafyIsHere,157912
2018-05-20,-436,LeafyIsHere,123424
2018-05-21,164,LeafyIsHere,129475
2018-05-22,-1124,LeafyIsHere,127350
2018-05-23,-289,LeafyIsHere,127817
2018-05-24,-851,LeafyIsHere,140493
2018-05-25,8,LeafyIsHere,155522
2018-05-26,-677,LeafyIsHere,153652
2018-05-27,-391,LeafyIsHere,165846
2018-05-28,-367,LeafyIsHere,146542
2018-05-29,-507,LeafyIsHere,145208
2018-05-30,-790,LeafyIsHere,145073
2018-05-31,-366,LeafyIsHere,140402
2018-06-01,-209,LeafyIsHere,157853
2018-06-02,-2,LeafyIsHere,158212
2018-06-03,-750,LeafyIsHere,153217
2018-06-04,-440,LeafyIsHere,133856
2018-06-05,30,LeafyIsHere,146329
2018-06-06,-338,LeafyIsHere,126201
2018-06-07,-344,LeafyIsHere,147669
2018-06-08,-1005,LeafyIsHere,166690
2018-06-09,-598,LeafyIsHere,138306
2018-06-10,-43,LeafyIsHere,155380
2018-06-11,-1539,LeafyIsHere,160764
2018-06-12,-1647,LeafyIsHere,133661
2018-06-13,-799,LeafyIsHere,144521
2018-06-14,-378,LeafyIsHere,135943
2018-06-15,-558,LeafyIsHere,136487
2018-06-16,-608,LeafyIsHere,130019
2018-06-17,-6,LeafyIsHere,151744
2018-06-18,24,LeafyIsHere,226451
2018-06-19,181,LeafyIsHere,233071
2018-06-20,-250,LeafyIsHere,167496
2018-06-21,-430,LeafyIsHere,159774
2018-06-22,-273,LeafyIsHere,155482
2018-06-23,-567,LeafyIsHere,135272
2018-06-24,-276,LeafyIsHere,144004
2018-06-25,-373,LeafyIsHere,151599
2018-06-26,-77,LeafyIsHere,137818
2018-06-27,-577,LeafyIsHere,156090
2018-06-28,-516,LeafyIsHere,181194
2018-06-29,-586,LeafyIsHere,167385
2018-06-30,-540,LeafyIsHere,157746
2018-07-01,-728,LeafyIsHere,174111
2018-07-02,-72,LeafyIsHere,146143
2018-07-03,-292,LeafyIsHere,145934
2018-07-04,-175,LeafyIsHere,147129
2018-07-05,-296,LeafyIsHere,146512
2018-07-06,-487,LeafyIsHere,142211
2018-07-07,-475,LeafyIsHere,142550
2018-07-08,-471,LeafyIsHere,148306
2018-07-09,-220,LeafyIsHere,137351
2018-07-10,42,LeafyIsHere,164116
2018-07-11,-526,LeafyIsHere,133598
2018-07-12,-40,LeafyIsHere,177831
2018-07-13,-40,LeafyIsHere,149695
2018-07-14,-353,LeafyIsHere,168315
2018-07-15,123,LeafyIsHere,203057
2018-07-16,52,LeafyIsHere,213347
2018-07-17,16,LeafyIsHere,199642
2018-07-18,163,LeafyIsHere,173977
2018-07-19,16,LeafyIsHere,185412
2018-07-20,-118,LeafyIsHere,159903
2018-07-21,-268,LeafyIsHere,112126
2018-07-22,-613,LeafyIsHere,168290
2018-07-23,-24,LeafyIsHere,177620
2018-07-24,78,LeafyIsHere,173226
2018-07-25,-276,LeafyIsHere,199056
2018-07-26,-317,LeafyIsHere,160271
2018-07-27,-269,LeafyIsHere,135369
2018-07-28,-377,LeafyIsHere,137250
2018-07-29,-353,LeafyIsHere,146515
2018-07-30,-323,LeafyIsHere,144641
2018-07-31,-378,LeafyIsHere,156236
2018-08-01,-89,LeafyIsHere,136642
2018-08-02,-146,LeafyIsHere,-1922451
2018-08-03,-338,LeafyIsHere,126700
2018-08-04,-281,LeafyIsHere,119834
2018-08-05,-361,LeafyIsHere,129954
2018-08-06,-317,LeafyIsHere,125358
2018-08-07,-322,LeafyIsHere,124235
2018-08-08,-263,LeafyIsHere,117504
2018-08-09,-390,LeafyIsHere,115873
2018-08-10,-257,LeafyIsHere,109829
2018-08-11,-399,LeafyIsHere,123761
2018-08-12,-332,LeafyIsHere,122588
2018-08-13,-379,LeafyIsHere,122132
2018-08-14,-395,LeafyIsHere,112135
2018-08-15,-5,LeafyIsHere,117952
2018-08-16,-435,LeafyIsHere,101728
2018-08-17,-74,LeafyIsHere,135321
2018-08-18,-544,LeafyIsHere,126799
2018-08-19,-115,LeafyIsHere,126958
2018-08-20,-395,LeafyIsHere,111655
2018-08-21,-402,LeafyIsHere,104717
2018-08-22,-326,LeafyIsHere,113101
2018-08-23,-65,LeafyIsHere,109253
2018-08-24,-134,LeafyIsHere,118160
2018-08-25,-589,LeafyIsHere,115121
2018-08-26,-264,LeafyIsHere,105504
2018-08-27,-107,LeafyIsHere,94519
2018-08-28,-254,LeafyIsHere,97063
2018-08-29,-211,LeafyIsHere,102816
2018-08-30,-106,LeafyIsHere,93097
2018-08-31,-191,LeafyIsHere,101298
2018-09-01,-289,LeafyIsHere,101627
2018-09-02,-237,LeafyIsHere,113923
2018-09-03,-109,LeafyIsHere,92214
2018-09-04,-252,LeafyIsHere,76996
2018-09-05,-178,LeafyIsHere,80772
2018-09-06,-310,LeafyIsHere,70562
2018-09-07,-103,LeafyIsHere,91423
2018-09-08,-326,LeafyIsHere,104669
2018-09-09,-359,LeafyIsHere,91416
2018-09-10,-480,LeafyIsHere,86467
2018-09-11,-266,LeafyIsHere,71434
2018-09-12,-433,LeafyIsHere,70644
2018-09-13,-323,LeafyIsHere,79413
2018-09-14,-781,LeafyIsHere,92533
2018-09-15,-691,LeafyIsHere,95427
2018-09-16,-395,LeafyIsHere,84099
2018-09-17,-375,LeafyIsHere,72524
2018-09-18,-2476,LeafyIsHere,83286
2018-09-19,-758,LeafyIsHere,75677
2018-09-20,-6891,LeafyIsHere,72281
2018-09-21,-510,LeafyIsHere,101737
2018-09-22,-589,LeafyIsHere,105655
2018-09-23,-666,LeafyIsHere,78150
2018-09-24,-655,LeafyIsHere,77431
2018-09-25,-487,LeafyIsHere,76562
2018-09-26,-337,LeafyIsHere,89503
2018-09-27,-555,LeafyIsHere,77810
2018-09-28,-777,LeafyIsHere,90680
2018-09-29,-463,LeafyIsHere,95827
2018-09-30,-155,LeafyIsHere,93974
2018-10-01,-361,LeafyIsHere,79801
2018-10-02,-392,LeafyIsHere,88839
2018-10-03,-579,LeafyIsHere,78826
2018-10-04,-362,LeafyIsHere,48968
2018-10-05,-707,LeafyIsHere,0
2018-10-06,-557,LeafyIsHere,211284
2018-10-07,-344,LeafyIsHere,93063
2018-10-08,-605,LeafyIsHere,84043
2018-10-09,-438,LeafyIsHere,84392
2018-10-10,-190,LeafyIsHere,78702
2018-10-11,-183,LeafyIsHere,72898
2018-10-12,-83,LeafyIsHere,94263
2018-10-13,-41,LeafyIsHere,96969
2018-10-14,-472,LeafyIsHere,88729
2018-10-15,-450,LeafyIsHere,78216
2018-10-16,-768,LeafyIsHere,70280
2018-10-17,-646,LeafyIsHere,83892
2018-10-18,-429,LeafyIsHere,58772
2018-10-19,-793,LeafyIsHere,117828
2018-10-20,-352,LeafyIsHere,101341
2018-10-21,-352,LeafyIsHere,92602
2018-10-22,-956,LeafyIsHere,75601
2018-10-23,521,LeafyIsHere,121495
2018-10-24,2703,LeafyIsHere,160997
2018-10-25,1163,LeafyIsHere,164606
2018-10-26,229,LeafyIsHere,171228
2018-10-27,221,LeafyIsHere,172587
2018-10-28,272,LeafyIsHere,160578
2018-10-29,448,LeafyIsHere,157694
2018-10-30,63,LeafyIsHere,138219
2018-10-31,-102,LeafyIsHere,128224
2018-11-01,80,LeafyIsHere,122046
2018-11-02,-449,LeafyIsHere,136685
2018-11-03,-468,LeafyIsHere,156401
2018-11-04,-374,LeafyIsHere,116928
2018-11-05,-433,LeafyIsHere,117028
2018-11-06,-379,LeafyIsHere,97187
2018-11-07,-557,LeafyIsHere,89305
2018-11-08,-421,LeafyIsHere,83928
2018-11-09,-671,LeafyIsHere,114014
2018-11-10,-593,LeafyIsHere,120740
2018-11-11,-416,LeafyIsHere,102440
2018-11-12,-491,LeafyIsHere,87632
2018-11-13,-377,LeafyIsHere,82171
2018-11-14,-234,LeafyIsHere,82246
2018-11-15,-524,LeafyIsHere,83067
2018-11-16,-929,LeafyIsHere,90301
2018-11-17,-665,LeafyIsHere,92591
2018-11-18,-759,LeafyIsHere,85237
2018-11-19,-451,LeafyIsHere,88696
2018-11-20,-393,LeafyIsHere,97725
2018-11-21,-592,LeafyIsHere,91626
2018-11-22,-336,LeafyIsHere,94426
2018-11-23,-654,LeafyIsHere,101043
2018-11-24,-555,LeafyIsHere,96348
2018-11-25,-729,LeafyIsHere,88402
2018-11-26,-576,LeafyIsHere,78806
2018-11-27,-569,LeafyIsHere,78382
2018-11-28,-639,LeafyIsHere,71660
2018-11-29,-606,LeafyIsHere,71967
2018-11-30,-286,LeafyIsHere,82379
2018-12-01,-403,LeafyIsHere,90915
2018-12-02,-667,LeafyIsHere,74492
2018-12-03,-866,LeafyIsHere,81416
2018-12-04,-518,LeafyIsHere,73472
2018-12-05,-660,LeafyIsHere,65896
2018-12-06,-382,LeafyIsHere,62596
2018-12-07,-300,LeafyIsHere,81196
2018-12-08,-297,LeafyIsHere,89726
2018-12-09,-397,LeafyIsHere,74310
2018-12-10,-439,LeafyIsHere,80607
2018-12-11,-609,LeafyIsHere,74875
2018-12-12,-576,LeafyIsHere,76470
2018-12-13,-2803,LeafyIsHere,74574
2018-12-14,-540,LeafyIsHere,87777
2018-12-15,-522,LeafyIsHere,84552
2018-12-16,-694,LeafyIsHere,77961
2018-12-17,-221,LeafyIsHere,79861
2018-12-18,-673,LeafyIsHere,74503
2018-12-19,-332,LeafyIsHere,71684
2018-12-20,-199,LeafyIsHere,90503
2018-12-21,-603,LeafyIsHere,91864
2018-12-22,-446,LeafyIsHere,79981
2018-12-23,-367,LeafyIsHere,90860
2018-12-24,-499,LeafyIsHere,76821
2018-12-25,-590,LeafyIsHere,88994
2018-12-26,-584,LeafyIsHere,100562
2018-12-27,-488,LeafyIsHere,114039
2018-12-28,-546,LeafyIsHere,109250
2018-12-29,-525,LeafyIsHere,111011
2018-12-30,-368,LeafyIsHere,107971
2018-12-31,-104,LeafyIsHere,108149
2019-01-01,-116,LeafyIsHere,119285
2019-01-02,-187,LeafyIsHere,111003
2019-01-03,-370,LeafyIsHere,105424
2019-01-04,-884,LeafyIsHere,110220
2019-01-05,-624,LeafyIsHere,111686
2019-01-06,-462,LeafyIsHere,91228
2019-01-07,-505,LeafyIsHere,66077
2019-01-08,-141,LeafyIsHere,110147
2019-01-09,-204,LeafyIsHere,87070
2019-01-10,-368,LeafyIsHere,63801
2019-01-11,39,LeafyIsHere,119941
2019-01-12,-376,LeafyIsHere,109362
2019-01-13,-159,LeafyIsHere,91678
2019-01-14,-505,LeafyIsHere,81303
2019-01-15,-278,LeafyIsHere,85717
2019-01-16,-693,LeafyIsHere,78607
2019-01-17,-151,LeafyIsHere,85600
2019-01-18,22,LeafyIsHere,94174
2019-01-19,-89,LeafyIsHere,106523
2019-01-20,-37,LeafyIsHere,101294
2019-01-21,-58,LeafyIsHere,92826
2019-01-22,-226,LeafyIsHere,89059
2019-01-23,-455,LeafyIsHere,78587
2019-01-24,-317,LeafyIsHere,82077
2019-01-25,-445,LeafyIsHere,92699
2019-01-26,-207,LeafyIsHere,95553
2019-01-27,-433,LeafyIsHere,80966
2019-01-28,-466,LeafyIsHere,81373
2019-01-29,-395,LeafyIsHere,77757
2019-01-30,-414,LeafyIsHere,74277
2019-01-31,-257,LeafyIsHere,74140
2019-02-01,-623,LeafyIsHere,82250
2019-02-02,-487,LeafyIsHere,82545
2019-02-03,-266,LeafyIsHere,72559
2019-02-04,-587,LeafyIsHere,64711
2019-02-05,-437,LeafyIsHere,79714
2019-02-06,-702,LeafyIsHere,65092
2019-02-07,-125,LeafyIsHere,74223
2019-02-08,-309,LeafyIsHere,83633
2019-02-09,-313,LeafyIsHere,86712
2019-02-10,-47,LeafyIsHere,79644
2019-02-11,-145,LeafyIsHere,78828
2019-02-12,-136,LeafyIsHere,76804
2019-02-13,-100,LeafyIsHere,80794
2019-02-14,-176,LeafyIsHere,62020
2019-02-15,-333,LeafyIsHere,98930
2019-02-16,-297,LeafyIsHere,87369
2019-02-17,-383,LeafyIsHere,92232
2019-02-18,-305,LeafyIsHere,86032
2019-02-19,-339,LeafyIsHere,75827
2019-02-20,-265,LeafyIsHere,78481
2019-02-21,-719,LeafyIsHere,83454
2019-02-22,-193,LeafyIsHere,91344
2019-02-23,-142,LeafyIsHere,89807
2019-02-24,-468,LeafyIsHere,80336
2019-02-25,-449,LeafyIsHere,76439
2019-02-26,-282,LeafyIsHere,68191
2019-02-27,-466,LeafyIsHere,70028
2019-02-28,-198,LeafyIsHere,65226
2019-03-01,-340,LeafyIsHere,78769
2019-03-02,-611,LeafyIsHere,78253
2019-03-03,-589,LeafyIsHere,75288
2019-03-04,-72,LeafyIsHere,76256
2019-03-05,-319,LeafyIsHere,61549
2019-03-06,-3,LeafyIsHere,92012
2019-03-07,-178,LeafyIsHere,97849
2019-03-08,-166,LeafyIsHere,89198
2019-03-09,-43,LeafyIsHere,89306
2019-03-10,-187,LeafyIsHere,74287
2019-03-11,484,LeafyIsHere,87256
2019-03-12,109,LeafyIsHere,98240
2019-03-13,353,LeafyIsHere,92532
2019-03-14,71,LeafyIsHere,98371
2019-03-15,-59,LeafyIsHere,104224
2019-03-16,92,LeafyIsHere,105780
2019-03-17,-131,LeafyIsHere,91491
2019-03-18,2,LeafyIsHere,80862
2019-03-19,-111,LeafyIsHere,76776
2019-03-20,-147,LeafyIsHere,77615
2019-03-21,-172,LeafyIsHere,69237
2019-03-22,-153,LeafyIsHere,80743
2019-03-23,43,LeafyIsHere,85066
2019-03-24,-243,LeafyIsHere,72644
2019-03-25,-20,LeafyIsHere,75103
2019-03-26,17,LeafyIsHere,70257
2019-03-27,26,LeafyIsHere,73793
2019-03-28,-377,LeafyIsHere,66612
2019-03-29,-152,LeafyIsHere,80654
2019-03-30,-25,LeafyIsHere,82387
2019-03-31,-101,LeafyIsHere,73431
2019-04-01,-164,LeafyIsHere,67363
2019-04-02,-102,LeafyIsHere,70690
2019-04-03,-106,LeafyIsHere,68715
2019-04-04,-155,LeafyIsHere,68050
2019-04-05,63,LeafyIsHere,74963
2019-04-06,-90,LeafyIsHere,79884
2019-04-07,44,LeafyIsHere,59048
2019-04-08,-462,LeafyIsHere,78224
2019-04-09,-73,LeafyIsHere,65019
2019-04-10,-175,LeafyIsHere,63442
2019-04-11,-102,LeafyIsHere,62224
2019-04-12,-67,LeafyIsHere,72606
2019-04-13,-128,LeafyIsHere,76021
2019-04-14,-211,LeafyIsHere,65849
2019-04-15,-272,LeafyIsHere,65824
2019-04-16,-84,LeafyIsHere,66157
2019-04-17,-102,LeafyIsHere,60532
2019-04-18,-184,LeafyIsHere,69154
2019-04-19,-172,LeafyIsHere,75659
2019-04-20,-33,LeafyIsHere,76423
2019-04-21,-17,LeafyIsHere,77828
2019-04-22,47,LeafyIsHere,76279
2019-04-23,-85,LeafyIsHere,69970
2019-04-24,-233,LeafyIsHere,65700
2019-04-25,-210,LeafyIsHere,67259
2019-04-26,-133,LeafyIsHere,72863
2019-04-27,-230,LeafyIsHere,75670
2019-04-28,-302,LeafyIsHere,67105
2019-04-29,-173,LeafyIsHere,45208
2019-04-30,-59,LeafyIsHere,92672
2019-05-01,-199,LeafyIsHere,62643
2019-05-02,-12,LeafyIsHere,66345
2019-05-03,-180,LeafyIsHere,77468
2019-05-04,-175,LeafyIsHere,77029
2019-05-05,145,LeafyIsHere,75284
2019-05-06,130,LeafyIsHere,70356
2019-05-07,-120,LeafyIsHere,59999
2019-05-08,-123,LeafyIsHere,54402
2019-05-09,-126,LeafyIsHere,56527
2019-05-10,-231,LeafyIsHere,65495
2019-05-11,-198,LeafyIsHere,73641
2019-05-12,-157,LeafyIsHere,69129
2019-05-13,-3642,LeafyIsHere,64617
2019-05-14,-3989,LeafyIsHere,64006
2019-05-15,-1489,LeafyIsHere,64822
2019-05-16,-1262,LeafyIsHere,62231
2019-05-17,-840,LeafyIsHere,72501
2019-05-18,-711,LeafyIsHere,80067
2019-05-19,-606,LeafyIsHere,77382
2019-05-20,-397,LeafyIsHere,73716
2019-05-21,-314,LeafyIsHere,69247
2019-05-22,-343,LeafyIsHere,74377
2019-05-23,-133,LeafyIsHere,74270
2019-05-24,-190,LeafyIsHere,44489
2019-05-25,-262,LeafyIsHere,-593298
2019-05-26,-440,LeafyIsHere,87351
2019-05-27,-248,LeafyIsHere,79397
2019-05-28,-309,LeafyIsHere,77972
2019-05-29,-105,LeafyIsHere,85868
2019-05-30,-175,LeafyIsHere,85156
2019-05-31,-155,LeafyIsHere,-4584138
2019-06-01,-86,LeafyIsHere,80680
2019-06-02,-476,LeafyIsHere,92288
2019-06-03,-252,LeafyIsHere,79263
2019-06-04,-247,LeafyIsHere,77179
2019-06-05,-295,LeafyIsHere,76390
2019-06-06,-142,LeafyIsHere,72767
2019-06-07,-248,LeafyIsHere,73271
2019-06-08,-546,LeafyIsHere,73577
2019-06-09,-369,LeafyIsHere,-1411776
2019-06-10,-187,LeafyIsHere,74514
2019-06-11,-393,LeafyIsHere,70856
2019-06-12,-274,LeafyIsHere,75506
2019-06-13,-150,LeafyIsHere,74062
2019-06-14,-228,LeafyIsHere,75590
2019-06-15,-212,LeafyIsHere,76231
2019-06-16,-319,LeafyIsHere,81624
2019-06-17,-177,LeafyIsHere,-428058
2019-06-18,-268,LeafyIsHere,85063
2019-06-19,-203,LeafyIsHere,87179
2019-06-20,-308,LeafyIsHere,82454
2019-06-21,-91,LeafyIsHere,79776
2019-06-22,-152,LeafyIsHere,82004
2019-06-23,-271,LeafyIsHere,83904
2019-06-24,-15,LeafyIsHere,83580
2019-06-25,-171,LeafyIsHere,91008
2019-06-26,-99,LeafyIsHere,91931
2019-06-27,-210,LeafyIsHere,82974
2019-06-28,-203,LeafyIsHere,79226
2019-06-29,-152,LeafyIsHere,77468
2019-06-30,-192,LeafyIsHere,57552
2019-07-01,-42,LeafyIsHere,101624
2019-07-02,-165,LeafyIsHere,80614
2019-07-03,-209,LeafyIsHere,77209
2019-07-04,-127,LeafyIsHere,76089
2019-07-05,-98,LeafyIsHere,79030
2019-07-06,-181,LeafyIsHere,74684
2019-07-07,-92,LeafyIsHere,77323
2019-07-08,-221,LeafyIsHere,73548
2019-07-09,-15,LeafyIsHere,84519
2019-07-10,-222,LeafyIsHere,81399
2019-07-11,-220,LeafyIsHere,87674
2019-07-12,-269,LeafyIsHere,78847
2019-07-13,-227,LeafyIsHere,81735
2019-07-14,-131,LeafyIsHere,83271
2019-07-15,-63,LeafyIsHere,80817
2019-07-16,-119,LeafyIsHere,87136
2019-07-17,76,LeafyIsHere,84895
2019-07-18,-296,LeafyIsHere,81097
2019-07-19,-185,LeafyIsHere,-3709837
2019-07-20,-122,LeafyIsHere,78829
2019-07-21,-196,LeafyIsHere,87871
2019-07-22,-240,LeafyIsHere,80172
2019-07-23,-162,LeafyIsHere,80156
2019-07-24,-106,LeafyIsHere,81651
2019-07-25,-187,LeafyIsHere,84095
2019-07-26,-210,LeafyIsHere,82148
2019-07-27,-134,LeafyIsHere,78697
2019-07-28,-278,LeafyIsHere,81160
2019-07-29,-317,LeafyIsHere,52496
2019-07-30,-72,LeafyIsHere,113383
2019-07-31,-449,LeafyIsHere,86729
2019-08-01,-308,LeafyIsHere,82515
2019-08-02,-276,LeafyIsHere,85555
2019-08-03,-128,LeafyIsHere,80081
2019-08-04,-11,LeafyIsHere,87340
2019-08-05,-112,LeafyIsHere,83673
2019-08-06,-81,LeafyIsHere,87121
2019-08-07,-340,LeafyIsHere,77228
2019-08-08,-100,LeafyIsHere,73697
2019-08-09,-474,LeafyIsHere,83717
2019-08-10,-279,LeafyIsHere,81719
2019-08-11,-121,LeafyIsHere,71093
2019-08-12,-218,LeafyIsHere,76533
2019-08-13,-364,LeafyIsHere,79467
2019-08-14,-110,LeafyIsHere,69211
2019-08-15,-218,LeafyIsHere,81050
2019-08-16,-125,LeafyIsHere,74632
2019-08-17,-214,LeafyIsHere,83969
2019-08-18,-185,LeafyIsHere,67073
2019-08-19,-22,LeafyIsHere,74516
2019-08-20,-347,LeafyIsHere,70573
2019-08-21,-698,LeafyIsHere,-1033672
2019-08-22,-260,LeafyIsHere,-5980032
2019-08-23,-14,LeafyIsHere,81038
2019-08-24,-460,LeafyIsHere,73505
2019-08-25,-249,LeafyIsHere,71933
2019-08-26,-180,LeafyIsHere,66674
2019-08-27,-190,LeafyIsHere,64085
2016-05-26,3621,Tana Mongeau,368752
2016-05-27,3611,Tana Mongeau,256063
2016-05-28,3218,Tana Mongeau,208781
2016-05-29,4296,Tana Mongeau,216313
2016-05-30,3520,Tana Mongeau,235789
2016-05-31,3851,Tana Mongeau,518370
2016-06-01,3546,Tana Mongeau,332292
2016-06-02,3602,Tana Mongeau,267108
2016-06-03,4466,Tana Mongeau,225507
2016-06-04,6016,Tana Mongeau,601914
2016-06-05,5820,Tana Mongeau,453438
2016-06-06,3575,Tana Mongeau,367010
2016-06-07,4754,Tana Mongeau,318066
2016-06-08,4285,Tana Mongeau,452126
2016-06-09,3267,Tana Mongeau,333607
2016-06-10,3422,Tana Mongeau,276997
2016-06-11,3817,Tana Mongeau,225134
2016-06-12,3645,Tana Mongeau,231058
2016-06-13,3309,Tana Mongeau,228676
2016-06-14,3580,Tana Mongeau,227770
2016-06-15,8472,Tana Mongeau,0
2016-06-16,9277,Tana Mongeau,848993
2016-06-17,5952,Tana Mongeau,443734
2016-06-18,4962,Tana Mongeau,632414
2016-06-19,5015,Tana Mongeau,382013
2016-06-20,6769,Tana Mongeau,367506
2016-06-21,6820,Tana Mongeau,306404
2016-06-22,8278,Tana Mongeau,798160
2016-06-23,6511,Tana Mongeau,525438
2016-06-24,6570,Tana Mongeau,471046
2016-06-25,7123,Tana Mongeau,736896
2016-06-26,6864,Tana Mongeau,477326
