State,Unnamed: 0,Year,Population,deaths_t,rate_t,deaths_s,rate_s,deaths_h,rate_h,deaths_l,rate_l,RedFlag_Status,LawEnf_Only,Year_rf,Rate,Deaths,URL
Nebraska,176,2015,1896190,169,8.912608969,114,6.012055754,54,2.847815883,0,0,Proposed,,,9,183,/nchs/pressroom/states/nebraska/ne.htm
Nebraska,177,2016,1907116,171,8.966418403,116,6.08248266,47,2.464454181,0,0,Proposed,,,9,183,/nchs/pressroom/states/nebraska/ne.htm
Nebraska,178,2017,1920076,160,8.333003485,126,6.562240245,34,1.770763241,0,0,Proposed,,,9,183,/nchs/pressroom/states/nebraska/ne.htm
Nebraska,179,2018,1929268,183,9.48546288,145,7.515803921,33,1.710493306,0,0,Proposed,,,9,183,/nchs/pressroom/states/nebraska/ne.htm
North Dakota,180,1999,644259,49,7.605636863,39,6.053466075,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,181,2000,642200,43,6.695733416,35,5.450015571,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,182,2001,639062,47,7.354528982,41,6.415652941,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,183,2002,638168,58,9.088515877,53,8.305023129,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,184,2003,638817,58,9.079282486,41,6.418113482,13,2.035011592,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,185,2004,644705,50,7.755485067,41,6.359497755,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,186,2005,646089,61,9.441423705,56,8.667536516,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,187,2006,649422,46,7.083221696,41,6.313306294,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,188,2007,652822,57,8.731323393,49,7.505874496,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,189,2008,657569,59,8.972442436,55,8.364141254,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,190,2009,664968,59,8.872607404,50,7.519158817,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,191,2010,672591,65,9.664119799,56,8.326010904,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,192,2011,683932,61,8.919015341,51,7.456881678,10,1.462133662,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,193,2012,699628,73,10.43411642,63,9.0047854,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,194,2013,723393,86,11.88842026,76,10.50604581,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,195,2014,739482,96,12.98206042,85,11.49453266,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,196,2015,756927,92,12.15440855,76,10.04059837,13,1.717470773,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,197,2016,757952,90,11.87410285,75,9.895085705,13,1.715148189,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,198,2017,755393,103,13.63528653,93,12.31147231,0,0,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
North Dakota,199,2018,760077,89,11.70933997,75,9.867421327,14,1.841918648,0,0,No Proposal,,,11.5,89,/nchs/pressroom/states/northdakota/nd.htm
Arizona,200,1999,5023823,822,16.36204142,476,9.474856101,320,6.36965116,17,0.338387718,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,201,2000,5130632,796,15.51465784,489,9.530989555,288,5.613343541,0,0,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,202,2001,5273477,842,15.96669522,468,8.874600193,348,6.599061682,13,0.246516672,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,203,2002,5396255,968,17.93836652,559,10.35903604,380,7.041920739,15,0.277970556,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,204,2003,5510364,849,15.40733062,486,8.819744031,336,6.097600812,12,0.217771458,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,205,2004,5652404,897,15.869354,509,9.005018042,356,6.298205153,18,0.318448575,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,206,2005,5839077,934,15.99567877,514,8.802761121,392,6.713389805,0,0,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,207,2006,6029141,982,16.2875607,563,9.337980319,396,6.568099834,0,0,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,208,2007,6167681,951,15.41908539,552,8.949879217,368,5.966586145,14,0.22698969,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,209,2008,6280362,907,14.44184268,540,8.598230484,344,5.477391271,0,0,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,210,2009,6343154,856,13.49486391,605,9.5378419,235,3.704781565,0,0,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,211,2010,6392017,931,14.56504261,620,9.699598734,283,4.427397487,12,0.187734169,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,212,2011,6482505,964,14.87079455,674,10.39721527,266,4.103352022,12,0.185113625,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,213,2012,6553255,946,14.43557438,663,10.11710974,259,3.952234424,13,0.198374701,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,214,2013,6626624,941,14.20029264,655,9.884369477,258,3.893385229,13,0.196178325,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,215,2014,6731484,927,13.77110902,683,10.14635109,220,3.268224362,12,0.178266783,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,216,2015,6828065,970,14.20607449,707,10.35432439,239,3.50025959,14,0.205036127,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,217,2016,6931071,1094,15.78399644,755,10.89297743,311,4.487041036,13,0.187561201,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,218,2017,7016270,1134,16.16243389,792,11.28804906,313,4.461059794,10,0.142525872,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Arizona,219,2018,7171646,1147,15.993539,802,11.18292788,304,4.238915306,25,0.348595009,No Proposal,,,15.3,1147,/nchs/pressroom/states/arizona/az.htm
Montana,220,1999,897507,123,13.70462849,96,10.6962954,26,2.896913339,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,221,2000,902195,134,14.85266489,107,11.85996376,23,2.549338003,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,222,2001,906961,160,17.64133188,133,14.66435712,23,2.535941457,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,223,2002,911667,134,14.69834929,115,12.61425499,11,1.206580912,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,224,2003,919630,145,15.76721073,120,13.04872612,25,2.718484608,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,225,2004,930009,125,13.44073014,105,11.29021332,19,2.042990982,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,226,2005,940102,161,17.12580124,135,14.3601439,21,2.233800162,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,227,2006,952692,120,12.59588618,102,10.70650326,16,1.679451491,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,228,2007,964706,139,14.40853483,120,12.43902287,17,1.762194907,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,229,2008,976415,155,15.87439767,132,13.51884189,20,2.048309377,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,230,2009,983982,166,16.8702273,136,13.82139104,28,2.845580509,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,231,2010,989415,164,16.57545115,141,14.2508452,21,2.122466306,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,232,2011,998199,167,16.73013097,152,15.22742459,15,1.502706374,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,233,2012,1005141,171,17.01253854,153,15.22174501,15,1.492327942,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,234,2013,1015165,172,16.94305852,147,14.48040466,18,1.773110775,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,235,2014,1023579,172,16.80378359,149,14.55676601,16,1.563142659,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,236,2015,1032949,205,19.84609114,174,16.84497492,24,2.323444817,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,237,2016,1042520,194,18.60875571,162,15.53927023,23,2.206192687,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,238,2017,1050493,244,23.22718952,213,20.27619413,23,2.189448192,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Montana,239,2018,1062305,186,17.50909579,160,15.06158777,21,1.976833395,0,0,No Proposal,,,17.3,186,/nchs/pressroom/states/montana/mt.htm
Utah,240,1999,2203482,192,8.713481662,153,6.9435557,31,1.406864227,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,241,2000,2233169,193,8.642426973,174,7.7916181,17,0.761250044,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,242,2001,2283715,229,10.02752095,182,7.969470796,44,1.926685248,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,243,2002,2324815,207,8.903934292,174,7.484466506,27,1.161382734,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,244,2003,2360137,230,9.745196995,181,7.669046331,42,1.779557712,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,245,2004,2401580,225,9.368832185,183,7.619983511,34,1.415734641,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,246,2005,2457719,227,9.236206417,190,7.73074546,34,1.383396556,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,247,2006,2525507,224,8.869506202,189,7.483645858,31,1.227476305,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,248,2007,2597746,253,9.739212379,197,7.583497386,43,1.655281155,12,0.461938927,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,249,2008,2663029,238,8.937191446,196,7.360040015,29,1.088985512,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,250,2009,2723421,260,9.546816302,217,7.96791976,32,1.174992776,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,251,2010,2763885,314,11.36082001,275,9.949762743,31,1.121609618,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,252,2011,2817222,308,10.93275574,268,9.512917335,28,0.993886886,10,0.354959602,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,253,2012,2855287,324,11.34737068,283,9.911437975,31,1.08570522,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,254,2013,2900872,339,11.68614127,295,10.16935597,35,1.20653376,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,255,2014,2942902,337,11.45128176,278,9.446457952,43,1.461142777,14,0.475720904,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,256,2015,2995919,367,12.24999741,313,10.44754548,45,1.50204328,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,257,2016,3051217,370,12.12630894,309,10.12710666,51,1.671464206,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,258,2017,3101833,410,13.21799078,344,11.09021666,54,1.740906103,0,0,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Utah,259,2018,3161105,397,12.5588995,339,10.72409806,35,1.107207764,18,0.569421136,No Proposal,,,13.2,397,/nchs/pressroom/states/utah/ut.htm
Georgia,260,1999,8045965,1105,13.73359193,628,7.805154509,456,5.667437032,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,261,2000,8186453,1096,13.38797157,588,7.182597885,481,5.875560514,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,262,2001,8377038,1124,13.41763043,626,7.472808408,477,5.694136758,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,263,2002,8508256,1133,13.31647755,614,7.216520048,496,5.829631831,15,0.17629935,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,264,2003,8622793,1173,13.60348091,656,7.607743802,505,5.856571067,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,265,2004,8769252,1062,12.110497,605,6.899106104,443,5.051742155,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,266,2005,8925922,1064,11.92033719,590,6.609961414,455,5.097512616,10,0.112033244,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,267,2006,9155813,1144,12.49479429,600,6.553213789,515,5.624841835,20,0.21844046,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,268,2007,9349988,1244,13.30482991,641,6.855623772,582,6.224606919,10,0.106952009,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,269,2008,9504843,1177,12.38316088,616,6.480906628,546,5.744439966,10,0.105209523,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,270,2009,9620846,1247,12.96143811,743,7.722813565,483,5.020348522,10,0.103940963,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,271,2010,9687653,1223,12.62431675,718,7.411495849,485,5.006372545,0,0,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,272,2011,9815210,1232,12.55194744,742,7.559695615,466,4.747733365,14,0.142635766,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,273,2012,9919945,1286,12.96378155,750,7.560525789,517,5.211722444,13,0.131049114,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,274,2013,9992167,1262,12.629893,747,7.475855838,496,4.963888214,14,0.140109748,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,275,2014,10097343,1391,13.77590124,841,8.328923757,535,5.298423556,10,0.099035954,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,276,2015,10214860,1445,14.1460578,823,8.056889669,605,5.922743924,16,0.15663455,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,277,2016,10310371,1571,15.23708507,871,8.447804643,674,6.537107152,14,0.135785608,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,278,2017,10429379,1623,15.56180862,908,8.706175123,687,6.587161134,20,0.191765972,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
Georgia,279,2018,10519475,1680,15.97037875,987,9.382597516,659,6.264571188,25,0.237654446,No Proposal,,,15.7,1680,/nchs/pressroom/states/georgia/ga.htm
New York,280,1999,18882725,1016,5.380579339,439,2.324876309,563,2.981561189,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,281,2000,18976457,1093,5.759768538,450,2.371359417,625,3.293554745,12,0.063236251,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,282,2001,19082838,1068,5.596651819,453,2.373860743,604,3.165147658,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,283,2002,19137800,994,5.193909436,411,2.147582272,566,2.957497727,13,0.067928393,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,284,2003,19175939,1034,5.392174016,412,2.148525817,611,3.186284646,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,285,2004,19171567,951,4.960470889,401,2.091639145,538,2.806239052,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,286,2005,19132610,1019,5.32598532,456,2.383365364,548,2.86421978,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,287,2006,19104631,1002,5.24480164,412,2.156545185,582,3.046381791,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,288,2007,19132335,985,5.148352253,441,2.304998318,530,2.770179385,10,0.052267536,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,289,2008,19212436,963,5.012378441,429,2.232928713,519,2.701375297,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,290,2009,19307066,958,4.961913944,422,2.185728272,517,2.677776105,17,0.088050665,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,291,2010,19378102,1011,5.217229221,459,2.368653029,540,2.786650622,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,292,2011,19465197,997,5.121962033,505,2.594373949,475,2.440252724,14,0.071923238,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,293,2012,19570261,977,4.992268626,516,2.636653645,439,2.243199516,19,0.097086084,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,294,2013,19651127,863,4.391605632,465,2.366276499,382,1.943908866,13,0.066153967,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,295,2014,19746227,875,4.431226279,474,2.400458579,382,1.934546787,13,0.065835362,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,296,2015,19795791,849,4.288790481,421,2.126714714,413,2.086302083,10,0.050515789,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,297,2016,19745289,900,4.558049264,490,2.481604599,394,1.995412678,13,0.065838489,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,298,2017,19849399,772,3.889286522,433,2.181426249,320,1.612139491,15,0.075569039,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
New York,299,2018,19542209,821,4.201162724,445,2.277122305,363,1.857517745,0,0,Passed,,2019,4.1,821,/nchs/pressroom/states/newyork/ny.htm
Florida,300,1999,15759421,1721,10.92045196,1136,7.208386653,559,3.54708463,12,0.076144929,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,301,2000,15982378,1692,10.58665988,1186,7.420672944,480,3.003307768,15,0.093853368,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,302,2001,16356966,1816,11.10230345,1197,7.317983054,596,3.643707519,0,0,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,303,2002,16689370,1886,11.30060631,1205,7.220164692,661,3.960604864,12,0.071902055,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,304,2003,17004085,1940,11.40902318,1242,7.304127214,687,4.040205633,0,0,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,305,2004,17415318,1890,10.85251501,1197,6.873259506,668,3.835703718,11,0.063162786,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,306,2005,17842038,1838,10.30151376,1163,6.518313659,654,3.665500544,14,0.078466373,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,307,2006,18166990,2083,11.46585097,1227,6.754008231,828,4.557717046,18,0.099080805,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,308,2007,18367842,2272,12.36944438,1284,6.99047825,951,5.177527115,21,0.114330252,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,309,2008,18527305,2334,12.59762281,1397,7.540222391,907,4.895477243,18,0.097153903,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,310,2009,18652644,2324,12.45935965,1472,7.8916426,827,4.433687792,18,0.096501064,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,311,2010,18801310,2268,12.06298923,1454,7.733503676,782,4.159284646,17,0.090419231,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,312,2011,19057542,2378,12.47799952,1490,7.818426951,847,4.44443465,23,0.120687127,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,313,2012,19317568,2473,12.80181853,1550,8.02378436,884,4.576145403,24,0.124239242,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,314,2013,19552860,2442,12.48922153,1566,8.009058521,838,4.285818034,27,0.138087216,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,315,2014,19893297,2410,12.11463339,1538,7.731247364,847,4.257715551,23,0.115616833,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,316,2015,20271272,2559,12.62377615,1630,8.040935961,910,4.489111487,16,0.078929433,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,317,2016,20612439,2704,13.11829231,1672,8.111606783,1005,4.875696661,14,0.067920152,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,318,2017,20984400,2724,12.98107165,1723,8.210861402,967,4.608185128,18,0.085778007,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
Florida,319,2018,21299325,2902,13.62484492,1869,8.774925966,993,4.662119574,24,0.112679627,Passed,1,2018,12.9,2902,/nchs/pressroom/states/florida/fl.htm
New Jersey,320,1999,8359592,366,4.378204104,195,2.332649727,161,1.925931313,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,321,2000,8414350,341,4.052600617,154,1.83020673,184,2.186740509,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,322,2001,8492671,370,4.356697675,167,1.966401383,196,2.307872282,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,323,2002,8552643,415,4.852301213,176,2.057843406,236,2.759380931,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,324,2003,8601402,458,5.324713343,183,2.127560135,267,3.104145115,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,325,2004,8634561,454,5.257939576,185,2.14255247,263,3.045898917,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,326,2005,8651974,434,5.016196304,136,1.571895616,293,3.386510408,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,327,2006,8661679,492,5.680192027,173,1.997303294,315,3.63670831,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,328,2007,8677885,446,5.139501157,165,1.901384957,279,3.21506911,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,329,2008,8711090,429,4.924756833,175,2.00893344,253,2.904343773,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,330,2009,8755602,411,4.694137536,173,1.975877844,235,2.683995915,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,331,2010,8791894,456,5.186595744,187,2.126959219,265,3.01414007,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,332,2011,8821155,482,5.464137066,181,2.051885496,292,3.310224115,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,333,2012,8864590,444,5.008691885,160,1.804934013,277,3.12479201,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,334,2013,8899339,506,5.685815542,194,2.179937184,301,3.382273672,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,335,2014,8938175,468,5.235968193,194,2.170465447,268,2.998374948,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,336,2015,8958013,475,5.302515189,189,2.109842886,274,3.058714025,11,0.122795089,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,337,2016,8944469,485,5.422345362,176,1.967696461,304,3.398748433,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,338,2017,9005644,478,5.307782542,204,2.265246106,265,2.942599108,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
New Jersey,339,2018,8908520,420,4.714587833,193,2.166465361,220,2.469546008,0,0,Passed,,2018,4.8,420,/nchs/pressroom/states/newjersey/nj.htm
Iowa,340,1999,2917634,202,6.923418085,160,5.483895513,34,1.165327796,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,341,2000,2926324,190,6.492787538,157,5.365092861,31,1.059349546,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,342,2001,2931997,191,6.514331358,157,5.354712164,30,1.023193407,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,343,2002,2934234,201,6.850169414,157,5.350629841,37,1.260976459,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,344,2003,2941999,208,7.070022797,178,6.050307971,27,0.917743344,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,345,2004,2953635,195,6.602034442,155,5.247770967,33,1.117267367,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,346,2005,2964454,201,6.780337964,170,5.734614199,28,0.944524692,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,347,2006,2982644,193,6.470768888,149,4.995567691,43,1.441673897,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,348,2007,2999212,157,5.234708317,133,4.434498128,21,0.700183915,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,349,2008,3016734,224,7.42524863,180,5.966717649,38,1.259640393,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
Iowa,350,2009,3032870,193,6.363609386,160,5.275531098,24,0.791329665,0,0,Proposed,,,8.7,282,/nchs/pressroom/states/iowa/ia.htm
